"","scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"173","Ref","All of Malaysia","All of Malaysia","elecByTechTWh","Fuel","wind","Year",2100,"Vint_2100","Electricity Generation by Fuel (TWh)",1.38999390833334
"174","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",10.3173027611112
"175","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",37.3779919472225
"176","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",57.7278556666671
"177","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",72.4808056111117
"178","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",145.110636555557
"179","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",172.595216972224
"180","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",204.476719222224
"181","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",237.025281694446
"182","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",266.968759769447
"183","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",291.087334569447
"184","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",308.613164416669
"185","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2055,"Vint_2055","Electricity Consumption by Sector (TWh)",319.704882138891
"186","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2060,"Vint_2060","Electricity Consumption by Sector (TWh)",325.940479583336
"187","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2065,"Vint_2065","Electricity Consumption by Sector (TWh)",327.895475305558
"188","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2070,"Vint_2070","Electricity Consumption by Sector (TWh)",328.09809270278
"189","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2075,"Vint_2075","Electricity Consumption by Sector (TWh)",326.590131775003
"190","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2080,"Vint_2080","Electricity Consumption by Sector (TWh)",324.779030605558
"191","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2085,"Vint_2085","Electricity Consumption by Sector (TWh)",324.405690783336
"192","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2090,"Vint_2090","Electricity Consumption by Sector (TWh)",324.381752119447
"193","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2095,"Vint_2095","Electricity Consumption by Sector (TWh)",324.132116650003
"194","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","building","Year",2100,"Vint_2100","Electricity Consumption by Sector (TWh)",323.622382916669
"195","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",1975,"Vint_1975","Electricity Consumption by Sector (TWh)",2.81242444444447
"196","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",1990,"Vint_1990","Electricity Consumption by Sector (TWh)",9.68709444444452
"197","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",35.3240833333336
"198","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",53.0697000000004
"199","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",61.917005555556
"200","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",84.0844804388896
"201","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",94.2463900361118
"202","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",108.831606916668
"203","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",124.901542972223
"204","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",139.751837805557
"205","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",150.913730916668
"206","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",156.609988083335
"207","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2055,"Vint_2055","Electricity Consumption by Sector (TWh)",160.500602611112
"208","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2060,"Vint_2060","Electricity Consumption by Sector (TWh)",166.041123805557
"209","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2065,"Vint_2065","Electricity Consumption by Sector (TWh)",165.064685194446
"210","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2070,"Vint_2070","Electricity Consumption by Sector (TWh)",171.779612305557
"211","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2075,"Vint_2075","Electricity Consumption by Sector (TWh)",174.698061555557
"212","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2080,"Vint_2080","Electricity Consumption by Sector (TWh)",163.679941750001
"213","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2085,"Vint_2085","Electricity Consumption by Sector (TWh)",159.832713333335
"214","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2090,"Vint_2090","Electricity Consumption by Sector (TWh)",158.29677238889
"215","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2095,"Vint_2095","Electricity Consumption by Sector (TWh)",160.294828611112
"216","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","industry","Year",2100,"Vint_2100","Electricity Consumption by Sector (TWh)",164.709040416668
"217","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2005,"Vint_2005","Electricity Consumption by Sector (TWh)",0.0523888388888893
"218","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2010,"Vint_2010","Electricity Consumption by Sector (TWh)",0.209637972222224
"219","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2015,"Vint_2015","Electricity Consumption by Sector (TWh)",0.271776000000002
"220","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2020,"Vint_2020","Electricity Consumption by Sector (TWh)",1.25486161978751
"221","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2025,"Vint_2025","Electricity Consumption by Sector (TWh)",2.36502215796724
"222","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2030,"Vint_2030","Electricity Consumption by Sector (TWh)",4.21481734277976
"223","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2035,"Vint_2035","Electricity Consumption by Sector (TWh)",5.4086619311731
"224","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2040,"Vint_2040","Electricity Consumption by Sector (TWh)",6.31915976814172
"225","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2045,"Vint_2045","Electricity Consumption by Sector (TWh)",6.99208795120283
"226","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2050,"Vint_2050","Electricity Consumption by Sector (TWh)",7.63823184580562
"227","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2055,"Vint_2055","Electricity Consumption by Sector (TWh)",8.01473767766673
"228","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2060,"Vint_2060","Electricity Consumption by Sector (TWh)",8.4091028060834
"229","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2065,"Vint_2065","Electricity Consumption by Sector (TWh)",8.70412214761118
"230","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2070,"Vint_2070","Electricity Consumption by Sector (TWh)",9.04143494294452
"231","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2075,"Vint_2075","Electricity Consumption by Sector (TWh)",9.39186693727785
"232","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2080,"Vint_2080","Electricity Consumption by Sector (TWh)",9.5871451847223
"233","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2085,"Vint_2085","Electricity Consumption by Sector (TWh)",9.85374127861119
"234","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2090,"Vint_2090","Electricity Consumption by Sector (TWh)",10.1624319841667
"235","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2095,"Vint_2095","Electricity Consumption by Sector (TWh)",10.5059849216945
"236","Ref","All of Malaysia","All of Malaysia","elecConsumByDemandSectorTWh","Aggregated Sector","transportation","Year",2100,"Vint_2100","Electricity Consumption by Sector (TWh)",10.7658198722501
"237","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",1990,"Vint_1990","Final Electricity by Sector (TWh)",11.3967777777779
"238","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2005,"Vint_2005","Final Electricity by Sector (TWh)",40.7772222222225
"239","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2010,"Vint_2010","Final Electricity by Sector (TWh)",61.7308333333338
"240","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2015,"Vint_2015","Final Electricity by Sector (TWh)",78.0505555555562
"241","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2020,"Vint_2020","Final Electricity by Sector (TWh)",156.033516666668
"242","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2025,"Vint_2025","Final Electricity by Sector (TWh)",185.150805555557
"243","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2030,"Vint_2030","Final Electricity by Sector (TWh)",218.672085102632
"244","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2035,"Vint_2035","Final Electricity by Sector (TWh)",252.692393955558
"245","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2040,"Vint_2040","Final Electricity by Sector (TWh)",284.60826777778
"246","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2045,"Vint_2045","Final Electricity by Sector (TWh)",310.519496388891
"247","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2050,"Vint_2050","Final Electricity by Sector (TWh)",328.997611666669
"248","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2055,"Vint_2055","Final Electricity by Sector (TWh)",340.395085555558
"249","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2060,"Vint_2060","Final Electricity by Sector (TWh)",346.554645277781
"250","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2065,"Vint_2065","Final Electricity by Sector (TWh)",348.170302777781
"251","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2070,"Vint_2070","Final Electricity by Sector (TWh)",347.914117222225
"252","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2075,"Vint_2075","Final Electricity by Sector (TWh)",345.865746666669
"253","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2080,"Vint_2080","Final Electricity by Sector (TWh)",343.511508333336
"254","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2085,"Vint_2085","Final Electricity by Sector (TWh)",342.652869444447
"255","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2090,"Vint_2090","Final Electricity by Sector (TWh)",342.137538888892
"256","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2095,"Vint_2095","Final Electricity by Sector (TWh)",341.405044444447
"257","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","building","Year",2100,"Vint_2100","Final Electricity by Sector (TWh)",340.421086111114
"258","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",1975,"Vint_1975","Final Electricity by Sector (TWh)",3.12947222222225
"259","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",1990,"Vint_1990","Final Electricity by Sector (TWh)",10.7006111111112
"260","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2005,"Vint_2005","Final Electricity by Sector (TWh)",38.5363888888892
"261","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2010,"Vint_2010","Final Electricity by Sector (TWh)",56.7497222222227
"262","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2015,"Vint_2015","Final Electricity by Sector (TWh)",66.6750000000005
"263","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2020,"Vint_2020","Final Electricity by Sector (TWh)",90.4330555555563
"264","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2025,"Vint_2025","Final Electricity by Sector (TWh)",101.235277777779
"265","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2030,"Vint_2030","Final Electricity by Sector (TWh)",116.756111111112
"266","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2035,"Vint_2035","Final Electricity by Sector (TWh)",133.82888888889
"267","Ref","All of Malaysia","All of Malaysia","elecFinalBySecTWh","Sector","industry","Year",2040,"Vint_2040","Final Electricity by Sector (TWh)",149.553333333335
